학교명,전공명,과목명
서울대학교,제약학과(2+4학제),독성학
서울대학교,제약학과(2+4학제),생물의약분석
서울대학교,제약학과(2+4학제),유용천연물소재학
서울대학교,제약학과(2+4학제),바이오의약품학
서울대학교,제약학과(2+4학제),유기약품합성화학특론
서울대학교,제약학과(2+4학제),맞춤약제학
서울대학교,제약학과(2+4학제),약물송달학
서울대학교,제약학과(2+4학제),약물유전체학
서울대학교,제약학과(2+4학제),임상약동학
서울대학교,제약학과(2+4학제),임상약물학
서울대학교,제약학과(2+4학제),약용식물학
서울대학교,제약학과(2+4학제),의약화학?2
서울대학교,제약학과(2+4학제),분자종양생물학
서울대학교,제약학과(2+4학제),사회약학
서울대학교,제약학과(2+4학제),심화약학실습1
서울대학교,제약학과(2+4학제),심화약학실습2
서울대학교,제약학과(2+4학제),기능성식품?및?화장품
서울대학교,제약학과(2+4학제),신약개발의 원리
서울대학교,제약학과(2+4학제),천연물화학
서울대학교,제약학과(2+4학제),의약품개발사
서울대학교,제약학과(2+4학제),실무실습?4
서울대학교,제약학과(2+4학제),약물치료학?1
서울대학교,제약학과(2+4학제),약물치료학?2
서울대학교,제약학과(2+4학제),약물치료학?3
서울대학교,제약학과(2+4학제),약물치료학?4
서울대학교,제약학과(2+4학제),천연물의약학
서울대학교,제약학과(2+4학제),실무실습?1
서울대학교,제약학과(2+4학제),실무실습?2
서울대학교,제약학과(2+4학제),실무실습?3
서울대학교,제약학과(2+4학제),약물치료학실습?1
서울대학교,제약학과(2+4학제),약물치료학실습?2
서울대학교,제약학과(6년제),첨단 바이오의약품학
서울대학교,제약학과(6년제),약학연구 3
서울대학교,제약학과(6년제),약물치료학: 정신신경과 비뇨기 질환
서울대학교,제약학과(6년제),약물유전체학
서울대학교,제약학과(6년제),약물경제학
서울대학교,제약학과(6년제),분자종양생물학
서울대학교,제약학과(6년제),맞춤약제학
서울대학교,제약학과(6년제),약사법규
서울대학교,제약학과(6년제),약물치료학 및 실습: 감염과 종양 질환
서울대학교,제약학과(6년제),실무실습 2
서울대학교,제약학과(6년제),천연물화학
서울대학교,제약학과(6년제),융합형 미래 신약
서울대학교,제약학과(6년제),특수환자군 약료학
서울대학교,제약학과(6년제),실무실습 3
서울대학교,제약학과(6년제),실무실습 4
서울대학교,제약학과(6년제),건강증진과 약사
서울대학교,제약학과(6년제),동물의약품학
서울대학교,제약학과(6년제),신약개발의 원리 
서울대학교,제약학과(6년제),약학경영학
서울대학교,제약학과(6년제),한약제제학
서울대학교,제약학과(6년제),심화약학실습 1
서울대학교,제약학과(6년제),심화약학실습 2
서울대학교,제약학과(6년제),약학실습 5
서울대학교,제약학과(6년제),약학실습 6
서울대학교,제약학과(6년제),약학실습 7
서울대학교,제약학과(6년제),약학실습 8
서울대학교,제약학과(6년제),융합글로벌콜로키움
서울대학교,제약학과(6년제),실전의약품합성
서울대학교,제약학과(6년제),약학연구 2
서울대학교,제약학과(6년제),실무실습 1 
서울대학교,제약학과(6년제),약물치료학 및 실습: 심혈관과 호흡기 질환
서울대학교,제약학과(6년제),의약화학 1 (핵심)
서울대학교,제약학과(6년제),천연물의약학
서울대학교,제약학과(6년제),기능성식품 및 화장품
서울대학교,제약학과(6년제),약물학 2
서울대학교,제약학과(6년제),응용약물동태학과 생물약제학
서울대학교,제약학과(6년제),약학데이터사이언스개론
서울대학교,제약학과(6년제),예방약학 2
서울대학교,제약학과(6년제),임상약동력학 
서울대학교,제약학과(6년제),임상약학개론
서울대학교,제약학과(6년제),사회약학원론
서울대학교,제약학과(6년제),약료학 및 실습
서울대학교,제약학과(6년제),약물치료학 및 실습: 내분비와 신장 질환
서울대학교,제약학과(6년제),약물치료학: 면역과 피부 질환
서울대학교,제약학과(6년제),기기분석
서울대학교,제약학과(6년제),약전 밎 의약품 품질제조관리
서울대학교,제약학과(6년제),약물치료학 및 실습: 소화기와 근골격계 질환
서울대학교,제약학과(6년제),바이오의약품학
서울대학교,제약학과(6년제),임상약물학
서울대학교,제약학과(6년제),의약화학 2 (심화)
서울대학교,제약학과(6년제),유용천연물소재학
서울대학교,제약학과(6년제),약학연구 1
서울대학교,제약학과(6년제),약물 송달학 
서울대학교,제약학과(6년제),생물의약분석
서울대학교,제약학과(6년제),독성학
서울대학교,관현악과,관악합주 2
서울대학교,관현악과,관악합주 1
서울대학교,관현악과,관악실기(악기명)
서울대학교,관현악과,관현악 2
서울대학교,관현악과,관악문헌
서울대학교,관현악과,재즈입문 1
서울대학교,관현악과,재즈입문 2
서울대학교,관현악과,현악합주
서울대학교,관현악과,현악실기(악기명)
서울대학교,관현악과,관현악문헌연주실기 1
서울대학교,관현악과,관현악 1
서울대학교,관현악과,호흡법
서울대학교,관현악과,현악문헌 2
서울대학교,관현악과,현악문헌 1
서울대학교,관현악과,관현악문헌연주실기 2
서울대학교,관현악과,바로크음악 연주법
서울대학교,국악과,국악작곡실기
서울대학교,국악과,국악지휘실기
서울대학교,국악과,국악성악실기
서울대학교,국악과,국악기악실기
서울대학교,국악과,국악관현악
서울대학교,국악과,창작국악론
서울대학교,국악과,국악비평론
서울대학교,국악과,국악공연기획
서울대학교,국악과,동양음악개론
서울대학교,국악과,국악사 2
서울대학교,국악과,국악사 1
서울대학교,국악과,국악반주법 2
서울대학교,국악과,국악반주법 1
서울대학교,국악과,한국춤 2
서울대학교,국악과,한국춤 1
서울대학교,국악과,국악이론
서울대학교,국악과,인류음악학개론
서울대학교,국악과,국악문헌의 이해
서울대학교,국악과,전통가창실습
서울대학교,국악과,국악분석
서울대학교,국악과,국악실내악2
서울대학교,국악과,국악실내악1
서울대학교,국악과,민속악합주2
서울대학교,국악과,민속악합주1
서울대학교,국악과,국악현악합주2
서울대학교,국악과,국악현악합주1
서울대학교,국악과,국악관악합주2
서울대학교,국악과,국악관악합주1
서울대학교,국악과,정악합주2
서울대학교,국악과,정악합주1
서울대학교,국악과,민속음악의이해
서울대학교,국악과,민요반주실습
서울대학교,국악과,한국악기론
서울대학교,성악과,한국가곡
서울대학교,성악과,현대가곡
서울대학교,성악과,영미가곡
서울대학교,성악과,독일어 딕션 1
서울대학교,성악과,독일어 딕션 2
서울대학교,성악과,프랑스어 딕션 1
서울대학교,성악과,프랑스어 딕션 2
서울대학교,성악과,성악가를 위한 음악 코칭
서울대학교,성악과,연기의 이해와 실습
서울대학교,성악과,무대동작기법 1
서울대학교,성악과,무대동작기법2
서울대학교,성악과,라이브 일렉트로닉 뮤직 1
서울대학교,성악과,라이브 일렉트로닉 뮤직 2
서울대학교,성악과,오페라워크숍 2
서울대학교,성악과,오페라워크숍 1
서울대학교,성악과,이태리어딕션
서울대학교,성악과,합창
서울대학교,성악과,이태리가곡
서울대학교,성악과,성악실기
서울대학교,성악과,독일가곡
서울대학교,성악과,성악인을 위한 이탈리아어 1
서울대학교,성악과,성악인을 위한 이탈리아어 2
서울대학교,성악과,오페라사 1
서울대학교,성악과,오페라사 2
서울대학교,성악과,영어딕션
서울대학교,성악과,오페라코칭 1
서울대학교,성악과,오페라코칭 2
서울대학교,성악과,프랑스가곡
서울대학교,음악대학,서양음악사 2
서울대학교,음악대학,음악과 글쓰기
서울대학교,음악대학,음악 진로 탐색
서울대학교,음악대학,창작국악실습
서울대학교,음악대학,연주사회공헌
서울대학교,음악대학,즉흥음악실습
서울대학교,음악대학,공연제작워크숍
서울대학교,음악대학,"스튜디오 뮤직 메이킹 (로직, 사운드 디자인) 입문 "
서울대학교,음악대학,"스튜디오 뮤직 메이킹 (로직, 거라지밴드) 입문 "
